Geneid	Symbol	Aged_AdLibitum.log2fpkm.mean	Aged_Fast.log2fpkm.mean	Aged_Refeed.log2fpkm.mean	Aged_GElaS
ENSMUSG00000022971.19	Ifnar2	3.8017258898981	4.00909150557136	3.63770213533569	0.307253337022466
ENSMUSG00000022853.8	Ehhadh	5.74149244335684	9.3433769870971	8.25287980179432	1.36609756346718
ENSMUSG00000028008.11	Asic5	0.334075901637497	1.93126917802083	0.804946284666678	1.63903982073933
ENSMUSG00000058317.13	Ube2e2	1.65076472783704	2.50459465917847	1.92907458835488	0.869299667175123
ENSMUSG00000036372.15	Tmem258	4.85078450397818	3.43266059344913	4.64525202711577	2.19024291389782
ENSMUSG00000078974.11	Sec61g	4.84626395930698	3.36173206317702	4.67194884030174	2.39644005031919
ENSMUSG00000026116.12	Tmem131	1.3680749784408	1.96075707611163	1.12094856620667	0.881102845277832
ENSMUSG00000055850.13	Rnf181	5.03793202019306	4.52349194374887	5.13157890287319	0.933903922125534
ENSMUSG00000031232.18	Magt1	4.55031808472711	3.57839716628712	4.58737157832393	1.85386840571579
ENSMUSG00000029458.15	Brap	3.67589595752515	4.77629178697126	3.60272750387559	2.07128419909805
ENSMUSG00000056698.12	Elmod3	2.63808455185496	3.68385410623534	2.73447028781242	1.72122633620656
ENSMUSG00000026848.15	Tor1b	3.25266434028915	3.70692596153343	3.5775839377662	0.138135413462713
ENSMUSG00000041769.14	Ppp2r2d	2.3193628390626	3.11778080576566	2.19356478495044	1.38810117281136
ENSMUSG00000079355.6	Ackr4	0.52285147852249	1.74245282881709	0.991145653264489	1.03523033445299
ENSMUSG00000020873.16	Slc35b1	5.03881968927437	3.86698328240665	5.28236598721561	2.09810829341337
ENSMUSG00000057722.18	Lepr	-1.25997561244202	-0.686304100222363	-0.991269948128743	0.0608769621287326
ENSMUSG00000029440.16	Psmd9	2.11988547860956	2.7035649506895	2.47277760951632	0.252617098031683
ENSMUSG00000003948.18	Mmd	5.07723932761463	5.88672718498406	5.01447044600616	1.54447670151032
ENSMUSG00000047617.12	Paxx	3.49587296639225	1.82534460620743	2.19224766727502	0.353914409647799
ENSMUSG00000025630.9	Hprt	5.65583835253748	5.98085923957154	5.93554288510848	0.0458100771470392
ENSMUSG00000056133.6	Unc93a2	0.511665461999996	1.21814644687222	0.275072302074799	0.962452378859823
ENSMUSG00000021427.11	Ssr1	3.88972547212492	2.794644827117	3.68936855833467	1.54417523928233
ENSMUSG00000060613.11	Cyp2c70	7.98052984133297	5.24375744713991	6.73345571999841	2.27922868586859
ENSMUSG00000041773.9	Enc1	1.03004141970453	1.9759925754747	0.00700470542331879	1.19924934256655
ENSMUSG00000024507.7	Hsd17b4	6.67353984802152	7.61676933859256	7.24255241847592	0.50824930919921
ENSMUSG00000017307.17	Acot8	3.35101319168267	3.9382213458924	3.54094181183324	0.641800299550748
ENSMUSG00000032498.10	Mlh1	1.68316746875455	1.11751884491514	1.71751837755472	0.927440244858112
ENSMUSG00000027502.12	Rtf2	4.77055766477345	5.82858346519683	5.02121281853107	1.4078279427767
ENSMUSG00000003464.14	Pex19	4.57205788693391	5.36777643475792	4.89233738105547	0.749419807033482
ENSMUSG00000027597.16	Ahcy	8.43521395422999	9.47392501965027	8.92356021684923	0.841325464656612
ENSMUSG00000027822.17	Slc33a1	4.73975712570151	4.02437426484308	4.45686090394959	0.677877283262166
ENSMUSG00000043091.10	Tuba1c	4.78554399331497	3.82023167462969	5.25398364857083	1.5758756272354
ENSMUSG00000022426.7	Josd1	3.41042311772987	3.88099173966634	3.35961804597391	0.862423820377687
