Geneid	Symbol	Aged_AdLibitum.log2fpkm.mean	Aged_Fast.log2fpkm.mean	Aged_Refeed.log2fpkm.mean	Aged_GElaS
ENSMUSG00000116564.2	Riok2	2.56617331014794	2.87818608611542	2.85056524795141	0.0246085893994973
ENSMUSG00000036580.16	Spg20	2.2106978381997	2.56122545871986	2.55791605095335	0.0030664111233593
ENSMUSG00000039633.8	Lonrf1	2.10278163598017	2.16668436256138	2.59744125685581	0
ENSMUSG00000039208.16	Metrnl	1.14254505619483	0.724514834302526	0.863863077456232	0.0562561906294106
ENSMUSG00000024400.17	Wdr33	1.70564729819864	1.97470408429034	2.0608861897684	0
ENSMUSG00000040025.18	Ythdf2	2.43935587559554	2.65360357086918	2.4640023895866	0.137929571970076
ENSMUSG00000020882.18	Cacnb1	5.01114653464728	4.70126112215899	4.70661131775637	0.00426286541865969
ENSMUSG00000061374.15	Fiz1	2.19443017632349	2.39579953549871	2.44432115499484	0
ENSMUSG00000022257.5	Laptm4b	4.01521279440015	3.60173895021141	3.90046336212197	0.464120888913539
ENSMUSG00000005262.14	Ufd1	3.66484289993	3.82965043637188	3.88175006655111	0
ENSMUSG00000015312.10	Gadd45b	2.93814716408222	3.8648717467514	3.41304794733645	0.507161079858766
ENSMUSG00000038007.15	Acer2	-0.411043823322454	-0.0242294396230835	-0.741773378211663	0.11456604635776
ENSMUSG00000007670.11	Khsrp	2.76659915865976	2.9684671937674	2.95417822937159	0.00963892918477006
ENSMUSG00000026473.17	Glul	6.46349154548521	7.09343814134872	7.03225435604615	0.0249722461262986
ENSMUSG00000033931.10	Rbm34	1.1959427645174	1.56895623900343	1.55532991136203	0.00677826884675378
ENSMUSG00000024561.12	Mbd1	2.16987753587276	2.24127476630011	2.09776255048322	0.0479950056340867
ENSMUSG00000025204.11	Ndufb8	5.94056286207314	5.86142848668851	6.05009955250194	0.0540671581596119
ENSMUSG00000021466.13	Ptch1	-0.248548053062589	0.299059825253834	-0.0357016072010818	0.312223585553082
ENSMUSG00000026012.3	Cd28	-0.18127401503251	-0.454052618140398	-0.481267915026056	0
ENSMUSG00000021215.16	Net1	3.53684865198067	4.23144974346249	3.87441279123168	0.389077662066141
ENSMUSG00000040407.19	Akap9	1.48732762433947	1.71324283849835	1.49464605799264	0.235402093508926
ENSMUSG00000034602.16	Mon2	1.90218969152351	2.26210445216017	2.21559890166049	0.0425839004306114
ENSMUSG00000037523.14	Mavs	4.00550881247824	4.49912129985384	4.1866615961264	0.455198173508919
ENSMUSG00000015575.16	Atp6v0e	2.03871022933131	2.44658497986605	2.22003378802801	0.227405659886141
ENSMUSG00000049038.4	Mterf2	2.4428058540867	2.27649502127946	1.97399448189324	0
ENSMUSG00000031158.12	Timm17b	3.14492369718162	2.90539354062765	3.06272664280668	0.199809801614682
ENSMUSG00000021690.11	Jmy	2.63737938975707	3.00991715732648	2.86176158723756	0.151305082796576
ENSMUSG00000005615.16	Pcyt1a	4.18891448366941	4.33807307613338	4.29541875526048	0.0347177836199231
ENSMUSG00000028576.13	Ift74	1.3425014118247	1.57436768539576	1.57311595845024	0.000456394178380573
ENSMUSG00000024222.18	Fkbp5	2.60004163869135	3.97964040465716	3.43184734344824	0.569422175228816
ENSMUSG00000078570.11	1110065P20Rik	2.4212993334394	2.13051691954374	2.42046581661717	0.512652482888055
ENSMUSG00000019872.14	Smpdl3a	5.25460104337977	5.35311678877672	5.52228595955826	0
ENSMUSG00000041460.17	Cacna2d4	-0.824081828386901	-1.28359736584019	-1.75958402471692	0
ENSMUSG00000062421.14	Arf2	2.48367331130304	2.35751382921997	2.61405395167589	0.0866375887842091
ENSMUSG00000042032.14	Mat2b	3.71808317085379	3.90170489073361	3.85361112088093	0.0452496168924275
ENSMUSG00000030166.15	Rad52	0.876304050477087	1.18605835527507	1.41272121429209	0
ENSMUSG00000032086.13	Bace1	3.00198339695824	2.58392081371706	3.01554088078762	0.37341775753117
ENSMUSG00000042541.11	Sem1	3.73536357620502	3.5920486910255	3.77598188903203	0.153388297650586
ENSMUSG00000042066.17	Tmcc2	3.61373691185083	3.39736723968712	3.45045115889885	0.0521298517253513
ENSMUSG00000018697.15	Aatf	1.65999051060393	1.89621400859857	2.14419971712879	0
ENSMUSG00000044452.11	Zfp507	1.34262606460577	1.60914116770116	1.24763879982033	0.336304639271483
ENSMUSG00000055912.9	Tmem150a	4.69136389614657	4.28992860456448	4.71573667500498	0.764742123533081
ENSMUSG00000060152.15	Pop5	2.81961395696532	2.5391414543816	2.76199135335855	0.327640649971532
ENSMUSG00000071001.5	Hrct1	0.627740365911206	1.01892733095899	0.725990785936785	0.176439001488657
ENSMUSG00000026270.12	Capn10	0.201995161523757	0.31268954274911	0.434730308762299	0
ENSMUSG00000045064.6	Zc2hc1c	-1.015137641618	-0.0154692678814317	0.080132269333688	0
ENSMUSG00000006057.16	Atp5g1	6.13012602475579	6.04480450132742	6.01354349806672	0
ENSMUSG00000031790.9	Mmp15	2.26857824014972	1.94174178090908	1.95268198810488	0.00714768962201428
ENSMUSG00000021520.5	Uqcrb	8.01707695795013	7.93333608521037	8.03663132448093	0.0502519942753771
ENSMUSG00000090935.11	Synj2bp	3.28193943450691	3.14006379236244	3.03550179805819	0
ENSMUSG00000067787.11	Blcap	3.28292316338732	3.1613253065267	3.16595051181049	0.00148144745465343
ENSMUSG00000039191.13	Rbpj	1.05423487155397	1.35230551267007	1.20514591763322	0.142692491222523
ENSMUSG00000033629.7	Hacd3	2.42683836031057	2.64006875984071	2.61779340356011	0.0132903624145137
ENSMUSG00000058975.8	Kcnc1	2.86356098330191	2.61612524055177	2.4253680915216	0
ENSMUSG00000024325.9	Ring1	2.8409718761879	2.93116102819472	2.950579286348	0
ENSMUSG00000020459.15	Mtif2	2.87183114633173	2.75307011850214	2.56709667358769	0
ENSMUSG00000023118.16	Sympk	3.69285726144128	3.7175965683617	3.74976189897014	0
ENSMUSG00000027195.11	Hsd17b12	1.24340041946826	0.864136366572938	0.766347023365699	0
ENSMUSG00000032666.17	1700025G04Rik	2.90175941961753	2.93586484999387	2.85890991427083	0.00337871133541374
ENSMUSG00000027597.16	Ahcy	3.55602666014504	3.71826816235661	4.05604538583996	0
ENSMUSG00000062980.16	Cped1	2.03662823251754	2.56426316288818	2.34232958289473	0.221871287104576
ENSMUSG00000017615.13	Tnfaip1	4.11451446813226	3.94038721992777	3.98935038508786	0.0495887218729126
ENSMUSG00000026317.8	Cln8	1.1607276037979	1.04106106465218	1.16350615280318	0.101850143932966
ENSMUSG00000061079.15	Zfp143	1.5308297253186	1.78745013816769	1.84892974330376	0
ENSMUSG00000042423.10	Fbrs	2.6537380452202	2.84268403624516	2.91850559453196	0
ENSMUSG00000044982.8	Sft2d3	0.0964421080993023	0.509277028316125	0.325121118725587	0.154986867980502
ENSMUSG00000024777.11	Ppp2r5b	3.63714759329467	3.42074121430879	3.69572080134358	0.371269702522219
ENSMUSG00000049807.17	Arhgap23	0.787404635562213	1.29894493842291	1.01796082945658	0.284056752689685
ENSMUSG00000068134.14	Zfp120	1.63823920576083	1.71610860373198	1.43783305249071	0.042261297574302
ENSMUSG00000027313.4	Chac1	4.08701720529742	5.363778023735	4.85119176113174	0.303516658494696
ENSMUSG00000000776.14	Polr3d	2.67063233065642	2.83442519983147	2.72225638553272	0.0767811890193661
ENSMUSG00000032998.17	Foxj3	2.02250547263982	2.21077483790238	2.17898386221649	0.0216151098143205
ENSMUSG00000024966.10	Stip1	5.38382688818358	5.14216087472867	5.46143861620485	0.359484707926871
ENSMUSG00000026820.6	Ptges2	2.59643849295283	2.47643872795718	2.53447564833759	0.0245538253607478
ENSMUSG00000020794.14	Ube2g1	5.068328247578	5.32012378464838	5.53869682228494	0
ENSMUSG00000044556.4	Tex38	0.196526875197342	-0.179154569722537	-0.231174731231636	0
ENSMUSG00000057522.16	Spop	6.07864590066666	5.90121992619157	5.85552545581375	0
ENSMUSG00000066687.6	Zbtb16	4.11883399619953	4.67373812704196	3.90050914666762	0.496417376063741
ENSMUSG00000049760.7	Micos13	4.71606463734286	4.56152566531712	4.65365898404017	0.0721939179611164
ENSMUSG00000024072.10	Yipf4	3.12972121003423	3.22660838993907	3.17285642861543	0.0179370767422178
ENSMUSG00000032051.10	Fdx1	2.96147934463949	2.96461441021265	3.11324290992031	0
ENSMUSG00000074971.5	Fibin	1.85307573576575	2.50586165867329	2.62568708527935	0
ENSMUSG00000030605.16	Mfge8	3.30249677290229	3.3848889802146	3.34226807373912	0.0138373258422278
ENSMUSG00000007950.10	Abhd8	1.79597362745403	1.47415032700028	1.65444548986839	0.159788942024905
ENSMUSG00000029227.16	Fip1l1	1.0585199853927	1.289323920407	1.25666343491374	0.0149185195272568
ENSMUSG00000045983.17	Eif4g1	6.70740439145208	6.80916842890161	6.83770114712208	0
ENSMUSG00000024073.17	Birc6	0.93804213644487	1.26375546006567	1.22734296224885	0.0312288868813076
ENSMUSG00000005893.15	Nr2c2	1.33181623866563	1.61341829994633	1.26930260458877	0.434551753977203
ENSMUSG00000006435.17	Neurl1a	4.58745585072818	4.33479656553278	4.31453754288811	0
ENSMUSG00000034663.14	Bmp2k	0.880985518718329	1.21735615435977	1.24243983918344	0
ENSMUSG00000022791.20	Tnk2	3.21619379973975	3.10681241466813	3.27218432260117	0.0130922290857947
ENSMUSG00000024302.17	Dtna	2.50936507483261	2.36533448206091	2.2487455876056	0
ENSMUSG00000078572.4	Ndufaf8	4.0661551837619	3.85323374960793	4.16563690004268	0.328938658713436
ENSMUSG00000033732.11	Sf3b3	1.14700730442076	1.42518221824248	1.5779867479716	0
ENSMUSG00000039693.12	Msantd3	2.44556734487817	2.38177042537732	2.37136682047987	0
ENSMUSG00000036568.8	Bicral	1.11207181349185	1.37943085244872	1.22842094501589	0.152385113337402
ENSMUSG00000037470.15	Uggt1	2.53311951980137	2.82766285818787	2.74198971006504	0.0561325445179358
ENSMUSG00000029147.12	Ppm1g	2.96353274117798	3.08452501023934	3.34717385098828	0
ENSMUSG00000035757.18	Selenoo	2.14779197827126	2.37015386767612	2.44647220286661	0
ENSMUSG00000014601.14	Strip1	2.35380970812514	2.26120276567263	2.22517068717299	0
ENSMUSG00000027905.16	Ddx20	1.63511956592764	1.81203166261888	1.8318687157924	0
ENSMUSG00000079658.10	Eloc	4.6779592959439	4.50676356399202	4.6130451051974	0.126382781577366
ENSMUSG00000026848.15	Tor1b	2.61105845410586	2.66290744889366	2.68340427356583	0
ENSMUSG00000020561.9	Polr1f	1.75249264813901	1.95328084767539	1.72602704644291	0.182232149375927
ENSMUSG00000027787.15	Nmd3	0.930987940457269	1.16453695001698	1.18610360066223	0
ENSMUSG00000026568.7	Mpc2	4.68660908004141	4.65502500577566	4.6975261464967	0.00569200572088203
ENSMUSG00000042506.16	Usp22	2.10635988704921	2.4226868399169	2.18842330072685	0.288828399135408
ENSMUSG00000028619.16	Tceanc2	1.33632705827747	1.56695731748717	1.43299201624481	0.116395054854881
ENSMUSG00000029036.19	Atad3a	3.10811323783776	3.33220445640154	3.26140597847986	0.0699976309696774
ENSMUSG00000020003.17	Pex7	1.03233093919754	0.919808086732672	0.847285371989241	0
ENSMUSG00000025364.14	Pa2g4	4.21895102832281	4.4473608579683	4.65873523609693	0
ENSMUSG00000038127.16	Ccdc50	4.25331684157791	3.80427420084853	3.79043268509897	0
ENSMUSG00000037750.17	Fam222b	1.37700892816045	1.22935867334572	1.34786158804474	0.0690299442663635
ENSMUSG00000062397.9	Zfp706	3.36949865043077	3.15392134243744	3.43700112704282	0.361288505052114
ENSMUSG00000030643.15	Rab30	-0.416347107201786	-0.84143996006523	-0.585794857571393	0.0793912388439471
ENSMUSG00000019082.19	Slc25a22	1.84174426150616	2.78383724135112	1.29637764641781	1.40255150696952
ENSMUSG00000078676.10	Casc3	2.94524918431395	3.20093392399566	3.04310729910043	0.147131964989264
ENSMUSG00000032403.9	2300009A05Rik	1.93183398929324	1.83272668879916	1.97734422638463	0.0322588756818848
ENSMUSG00000039599.17	Fam149b	0.988465200561339	0.802160958724047	0.830385751416308	0.0171183336751363
ENSMUSG00000025938.17	Slco5a1	1.57700130719154	1.22425075625149	1.30609728795238	0.0269594337379202
ENSMUSG00000001552.15	Jup	3.68716460966367	4.01893606792955	3.87867707283634	0.152844575751667
ENSMUSG00000020641.17	Rsad2	-0.377073382613913	0.428781419106952	0.0862981075072154	0.286537339583324
ENSMUSG00000037408.11	Cnnm4	0.948101867962862	0.806004981732637	0.70849335220555	0
ENSMUSG00000026174.10	Cnot9	2.33307510226139	2.22750989026736	2.24877200504316	0.00598193912732538
ENSMUSG00000050069.4	Grem2	0.648016827162616	-1.29315064823315	0.072306271675983	0.847627863039271
ENSMUSG00000072704.7	Smim10l1	5.90509754790554	5.66187372198018	5.66595609150468	0.00401623640854636
ENSMUSG00000032279.12	Idh3a	6.73112875711834	6.70879254765391	6.56138978436963	0
ENSMUSG00000039914.7	Coq10a	6.73696631630844	6.6909832359366	6.63181083603195	0
ENSMUSG00000036940.16	Kdm1a	2.32196615794369	2.56772670018851	2.48932342688499	0.0759210297534575
ENSMUSG00000045193.14	Cirbp	4.23325444600886	4.65141527956049	4.35922844323626	0.369501812329349
ENSMUSG00000026739.14	Bmi1	3.79876667753482	3.58677694789322	3.71318272066687	0.14779896367196
ENSMUSG00000026158.12	Ogfrl1	0.124001047521968	-0.0494650885809076	-0.126752613570727	0
ENSMUSG00000038525.17	Armc10	0.469196954443688	0.67533092031032	0.553296378114453	0.0610827705912869
ENSMUSG00000042055.14	Wdr11	1.55377989255941	1.69070855913969	1.55125007104831	0.124022313177052
ENSMUSG00000053453.10	Thoc7	3.21764484281608	3.11448323231559	3.17524989256392	0.0346648340987463
ENSMUSG00000042505.7	Sdhaf3	1.17008436420797	0.98619780315667	1.03893586702849	0.0235914731645744
ENSMUSG00000022848.9	Slc49a4	3.74107914552593	3.84062378710653	3.79335904352695	0.0178296841469574
ENSMUSG00000042590.18	Ipo11	1.58027840522395	1.70207240357841	1.54965315059345	0.109196257835631
ENSMUSG00000028444.18	Cntfr	1.63521059108384	1.07288936960509	1.66666995305143	0.79997377745579
ENSMUSG00000025348.10	Itga7	3.68271821186884	3.44035594978794	3.61144120891556	0.183851799853741
ENSMUSG00000025854.16	Fam20c	1.20768916130695	1.10946509207843	1.19677335276686	0.0166559244720261
ENSMUSG00000030982.20	Vps35l	0.547729790825147	0.514910607419724	0.528465997140103	0.00116693720392423
ENSMUSG00000018770.10	Atp5g3	7.63426518228238	7.64189563212385	7.43118363554555	0.00543930836778516
ENSMUSG00000062270.15	Morf4l1	4.25837559509925	4.34928699115502	4.53574989133226	0
ENSMUSG00000078427.4	Sarnp	4.19958601105738	4.06455837801326	4.26631109364025	0.182907076352058
ENSMUSG00000079523.9	Tmsb10	3.04721244612038	2.83204785963102	2.8070545405123	0
ENSMUSG00000063275.16	Hacd1	3.86676215600191	3.24426240545379	3.68945487829706	0.455870308183713
ENSMUSG00000020413.12	Hus1	0.811586355391643	0.693196276462562	0.573673477858973	0
ENSMUSG00000016554.10	Eif3d	3.35472222047	3.54956572650718	3.62146586053832	0
ENSMUSG00000073096.12	Lrrc61	2.70856563396978	2.92585237519547	2.59721741586364	0.218309675096945
ENSMUSG00000046985.12	Tapt1	3.94186257449049	4.17032175971019	4.28797502998487	0
ENSMUSG00000021182.17	Ccdc88c	1.88348918379532	1.40620473309986	1.5482628674409	0.0844203459330267
ENSMUSG00000118665.1	AC109196.1	0.204688084441682	0.511946977285592	0.528680113236866	0
ENSMUSG00000022216.18	Psme1	3.3881976018314	3.17409714826063	3.19562844193895	0.0125991515416863
ENSMUSG00000069089.9	Cdk7	1.41824361582755	1.61772403448135	1.66411886741786	0
ENSMUSG00000022105.7	Rb1	1.53266686148321	1.85648773025413	1.69346957700728	0.1726670882155
ENSMUSG00000031347.13	Cetn2	3.55637253307732	3.62189362386082	3.57377615326355	0.0148553908819199
ENSMUSG00000030019.7	Fbxl14	2.21574178121324	1.91825078511333	2.20954463211202	0.465544402809609
ENSMUSG00000036327.19	Qsox2	0.498638014292446	0.652304138932014	0.635971211481014	0.00361310006907717
ENSMUSG00000090213.2	Tmem189	2.48223482639066	2.67064741810035	2.78472266656467	0
ENSMUSG00000033088.20	Triobp	1.65780219373647	1.39229574727381	1.77672453230245	0.366068702099452
ENSMUSG00000028010.17	Gar1	2.51835135945787	2.77092087170165	2.94385579308785	0
ENSMUSG00000028194.16	Ddah1	0.272557264732318	-0.489962840401419	-1.14033531428352	0
ENSMUSG00000030323.14	Ift122	-0.0485898766786524	-0.101271975569752	-0.425723090716325	0
ENSMUSG00000061458.10	Nol10	1.75139191507714	1.99974827376084	1.78334817102558	0.247509101016502
ENSMUSG00000050545.11	Fam228b	-0.0737166528320878	0.0922237449673508	0.097953832280488	0
ENSMUSG00000029624.11	Ptcd1	2.24000469931031	2.43187914088604	2.63465134387521	0
ENSMUSG00000024955.16	Esrra	4.69513727741926	4.60725131271805	4.39852359084161	0
ENSMUSG00000038803.8	Ost4	4.73705308157003	4.54650572298337	4.59637389768432	0.0413607869835358
ENSMUSG00000075054.6	Yae1d1	0.0209767161150105	0.00680593515072029	-0.00369874544843174	0
ENSMUSG00000021377.16	Dek	3.88778624932954	4.02342801583978	3.95502218027844	0.0393019260396803
ENSMUSG00000000168.11	Dlat	5.18332800370513	5.17540557164922	4.91522674626317	0
ENSMUSG00000031393.17	Mecp2	1.55480670326979	1.971130586212	1.97096705323151	0.000438292997386555
ENSMUSG00000020108.5	Ddit4	3.67274482311542	5.23013666947825	4.41037096592641	0.429945069091283
ENSMUSG00000042272.18	Sestd1	0.142997899773407	0.582925696228359	0.444606588753393	0.111988731340609
ENSMUSG00000026179.15	Pnkd	2.13424752149024	1.96719530428932	2.05115706356145	0.0584515724792275
ENSMUSG00000021843.18	Ktn1	4.36743317830031	4.37387252858011	4.33656111261444	0.000505351783322481
ENSMUSG00000036372.15	Tmem258	3.56741729836013	3.39041945016374	3.51342878886653	0.0988266961656925
ENSMUSG00000035064.18	Eef2k	3.69783532750319	3.33836574174534	3.31746754735075	0
ENSMUSG00000040339.11	Fam102b	0.864179057700803	1.19935053204173	0.877166805864528	0.173740909914269
ENSMUSG00000022685.10	Parn	0.636961814832748	0.722382613271732	0.544926192119335	0.0266207756699107
ENSMUSG00000038239.12	Hrc	8.48344608564294	8.41160613489186	8.24336546047066	0
ENSMUSG00000021774.14	Ube2e1	3.98094728562583	3.74097335965163	3.82547923663189	0.0726795991032272
ENSMUSG00000017188.4	Coa3	5.31245558468804	5.06027764788012	5.20091724205451	0.172868173111673
ENSMUSG00000024170.16	Telo2	0.0841701013989445	-0.122506827718362	0.121941299430665	0.0871743018812017
ENSMUSG00000038299.17	Wdr36	1.24541093211916	1.32386929003331	1.28611979910006	0.00763305796658641
ENSMUSG00000009030.15	Pdcl	1.71836051105808	1.52291267754961	1.36868377553645	0
ENSMUSG00000027243.9	Harbi1	0.20807330512487	0.626802529137574	0.437214627107069	0.128213523797856
ENSMUSG00000025429.10	Pstpip2	5.1134381020851	5.1771844426979	5.40724113786237	0
ENSMUSG00000053581.14	Zfand2a	1.9415295803566	2.22450629623981	2.22304405264098	0
ENSMUSG00000018999.15	Slc35b4	0.0573000359392934	-0.228065988456991	-0.135470289034277	0.061052844793083
ENSMUSG00000049090.4	Zadh2	3.88247898534827	3.81486891550732	3.73828656825256	0
ENSMUSG00000003199.17	Mpnd	3.65209458725992	3.22629313064452	3.4758692272969	0.311201947713177
ENSMUSG00000023089.13	Ndufa5	6.95341964686041	6.87011509892188	7.00928837016011	0.042115224224927
ENSMUSG00000029408.14	Abcb9	0.481451662206972	0.361582983983985	0.280866379830964	0
ENSMUSG00000035184.16	Fam124a	-0.494197463536259	0.0199405195966834	0.0936053096260457	0
ENSMUSG00000029110.14	Rnf4	1.42177652124525	1.75468208859042	1.72126309222343	0.0276124555365717
ENSMUSG00000027080.7	Med19	2.24886887074691	1.90021827727827	1.85471210366548	0
ENSMUSG00000028868.14	Wasf2	2.40564319185477	2.62411121548368	2.42687277562956	0.171738054604396
ENSMUSG00000036391.17	Sec24a	1.95971964223426	2.11633330792829	2.0342943809245	0.0147226013454591
ENSMUSG00000032067.7	Pts	1.03590193697962	0.714875099339516	0.711082020353346	0
ENSMUSG00000028889.18	Yrdc	2.41752082947648	2.73990896675839	2.79550354026294	0
ENSMUSG00000036769.15	Wdr44	1.41893296583075	1.71364556465367	1.83377072691622	0
ENSMUSG00000037447.17	Arid5a	-0.470806811160335	0.0641868750078716	-0.00776221433160917	0.0259653940168105
ENSMUSG00000060733.14	Ipmk	1.82853283371252	1.74373397744177	1.89388391550039	0.0368399814913358
ENSMUSG00000028126.17	Pip5k1a	3.59196607765819	3.89726311879493	4.06707989964301	0
ENSMUSG00000061273.4	Mmgt1	3.5115472876925	3.41449859064232	3.30112131271792	0
ENSMUSG00000074218.4	Cox7a1	8.00053773029258	8.01954619884325	8.1439491275399	0
ENSMUSG00000019969.15	Psen1	2.79551511585069	2.70597356611013	2.89690552521666	0.0341617060897493
ENSMUSG00000030067.18	Foxp1	-0.374423713929018	0.0173054153518308	-0.0636145674703157	0.0467022255242424
ENSMUSG00000025408.16	Ddit3	2.20914743843436	1.8284517991619	2.40688714301461	0.287356070122527
ENSMUSG00000029771.13	Irf5	0.364785799253428	0.198097237761396	-0.204501120840013	0
ENSMUSG00000066148.4	Prpf4	2.56246948819661	2.69401721737781	2.65692461862577	0.0195063816280884
ENSMUSG00000036825.13	Ssx2ip	3.01678335348916	2.89074570885462	2.79492350687961	0
ENSMUSG00000020677.8	Ddx52	2.62676512374994	2.72167386692327	2.62319933265421	0.0442077933838337
ENSMUSG00000042215.9	Bag2	2.4721362117814	2.26433306836546	2.28020736156255	0.00729011860769738
ENSMUSG00000029416.18	Slc15a4	2.13657100196314	2.37846979910144	2.81556430643923	0
ENSMUSG00000001323.18	Srr	1.71959288072565	1.60103080964087	1.64179058721885	0.00800489178686743
ENSMUSG00000030890.17	Ilk	3.67982718388012	3.64168882542091	3.75627016694792	0.0151027419658278
ENSMUSG00000041762.17	Gpr155	1.84126413341105	1.38308029830267	1.4174350969189	0.0323831426523447
ENSMUSG00000039004.7	Bmp6	1.82244166211974	2.24278132900386	1.87865054705048	0.498051502285817
ENSMUSG00000005718.9	Tfap4	2.11919662343388	2.44120696722769	2.64820491704116	0
ENSMUSG00000054792.16	Klhl18	1.09292702026388	0.890432036605004	0.98635693613725	0.0769703221939973
ENSMUSG00000001280.14	Sp1	1.58766695087523	1.98690835798508	1.55543126713459	0.654596210127067
ENSMUSG00000037493.7	Cib2	6.49444070201745	6.23903435420619	6.54403576570808	0.304042674388166
ENSMUSG00000016637.8	Ift27	0.922071306980189	0.957790417752961	0.575844045847347	0.0146675981119847
ENSMUSG00000018378.14	Cuedc1	5.19609759154773	4.96788553208614	4.72589374654335	0
ENSMUSG00000031993.8	Snx19	2.72279845145906	2.72126218025845	2.71411052903547	0
ENSMUSG00000002820.7	Atg4d	2.66601841057547	2.41989907208495	2.60828359919076	0.268285159418081
ENSMUSG00000030137.9	Tuba8	6.50729260980765	6.29576546700224	6.50753916269667	0.169016413963684
ENSMUSG00000022433.22	Csnk1e	2.99054167547466	3.17455030742889	3.46334464936889	0
ENSMUSG00000064302.14	Clasp1	1.34818149337548	1.10362250348165	1.04107326046001	0
ENSMUSG00000026223.16	Itm2c	3.81553462082857	3.54369687482671	3.5892566320767	0.0336640625832713
ENSMUSG00000026037.15	Orc2	2.07332748878015	2.29664913288496	2.35457415282181	0
ENSMUSG00000024515.14	Smad4	3.64524965243918	3.85245174917082	3.85431198260481	0
ENSMUSG00000021203.16	Otub2	2.75223532978803	2.38308104356477	2.20787677452599	0
ENSMUSG00000062515.4	Fabp4	5.30099976242417	5.75587950702507	5.28732810761961	0.887043649097253
ENSMUSG00000074457.11	S100a16	4.23357492906583	4.0574274557788	4.23618995782178	0.233459792065807
ENSMUSG00000027822.17	Slc33a1	1.49061932662128	1.38410301325962	1.40903611793814	0.00485368721285008
ENSMUSG00000035139.15	Secisbp2	2.04219669346257	2.1804684624972	2.32013799240549	0
ENSMUSG00000028274.18	Rngtt	0.77550375498219	0.498387330147739	0.258764722412992	0
ENSMUSG00000024754.14	Cemip2	1.0836784080127	0.725382004984987	1.02045822317806	0.197019336887681
ENSMUSG00000027259.16	Adal	2.14161886953055	1.92078854786553	1.92211628643609	0.00119496652996035
ENSMUSG00000038605.12	Samd10	1.76319013918447	1.92368057081701	2.30526469410326	0
ENSMUSG00000021484.9	Lman2	3.33583354031041	3.11900619927673	3.0913567676064	0
ENSMUSG00000022131.4	Gpr180	3.83524020022532	3.64543195783428	3.75567720243296	0.0914879035380684
ENSMUSG00000002797.10	Ggct	0.00375403650488719	-0.229825771624774	-0.231649323419579	0
ENSMUSG00000076431.5	Sox4	-0.409083547944595	-0.0186660735572832	-0.176304781247443	0.0423394088338077
ENSMUSG00000034120.19	Srsf2	5.22678820222029	5.35475305425048	5.32128572568379	0.0294190979451742
ENSMUSG00000058297.17	Spock2	1.23639044573006	1.86925657606687	1.30840212286625	0.689802859828444
ENSMUSG00000055489.9	Ano5	4.26370822258112	3.99543622023784	4.01846073616635	0.0110651261713309
ENSMUSG00000015757.11	Ppil4	1.54052743025744	1.65561901008369	1.51606149465092	0.0787396363557823
ENSMUSG00000030527.16	Crtc3	0.804761870017805	1.07666061908801	0.894673752470274	0.148551048875819
ENSMUSG00000013787.16	Ehmt2	2.9227612107042	3.05080958488426	3.12683505584419	0
ENSMUSG00000023348.12	Trip6	1.06313651682672	0.951863434681817	1.01748315159666	0.0141226187884622
ENSMUSG00000033054.8	Npat	0.383497669035184	0.69301406994787	0.27114581608444	0.361616074143239
ENSMUSG00000037993.9	Dhx38	1.93095918398043	2.07296349888265	2.03476959462843	0.0153572796967914
ENSMUSG00000110444.3	Gm10033	-0.040408534282515	-0.485740016493328	-0.54785247835217	0
ENSMUSG00000047417.19	Rexo1	1.56032217598091	1.75342932097135	1.64201254331217	0.0626907843504185
ENSMUSG00000078532.10	Nkain1	3.90969961998415	3.32650496897513	3.28528085627521	0
ENSMUSG00000075376.11	Rc3h2	1.26902985097142	1.01493904401045	1.03116537065935	0.0122671092786653
ENSMUSG00000022951.17	Rcan1	5.18070651134005	5.19901040969357	5.13356027835319	0.000561585327443244
ENSMUSG00000025040.14	Fundc1	3.46684295122142	3.19986548196398	3.18549447972805	0
ENSMUSG00000090266.11	Mettl23	3.43863880661921	3.08315203154987	3.31613018593546	0.331347023849969
ENSMUSG00000033318.8	Gstt2	0.104800359344985	0.4614505222737	0.702377553034944	0
ENSMUSG00000039623.14	Ap5z1	0.212245610940524	0.334122162511716	0.248885887400102	0.0203491079013562
ENSMUSG00000052369.9	Tmem106c	1.32281885666589	0.891251494404163	0.917353928903778	0.0208449334325613
ENSMUSG00000045078.13	Rnf216	1.91067837725324	2.12225967700035	2.14537065637239	0
ENSMUSG00000051675.14	Trim32	1.7198547913396	1.568662426198	1.57910745374957	0.00553654281024482
ENSMUSG00000021224.16	Numb	2.70229349897686	2.91988405467856	2.87177630870808	0.0223100756304071
ENSMUSG00000029775.15	Klhdc10	2.61259195523484	2.58390169292401	2.36953067287252	0
ENSMUSG00000026003.6	Acadl	7.26645389979044	7.57074099635645	7.5374169526864	0.0223338148737829
ENSMUSG00000031584.17	Gsr	3.31301920008793	3.64195610152299	4.03855562916436	0
ENSMUSG00000040694.5	Apobec2	7.45424753982904	7.38442933237744	7.28106696580424	0
ENSMUSG00000044461.7	Shisa2	4.93918403527472	4.79572115943591	5.49816721533316	0.147391642430672
ENSMUSG00000053460.9	Ggcx	1.59024684530085	1.18348984652835	1.17787017567603	0
