Geneid	Symbol	Young_AdLibitum.log2fpkm.mean	Young_Fast.log2fpkm.mean	Young_Refeed.log2fpkm.mean	Young_GElaS
ENSMUSG00000015837.16	Sqstm1	7.31059650838711	8.56097695076177	8.28312658370256	0.323607971812571
ENSMUSG00000033102.16	Cdc14b	-0.117029268780687	0.980928911452241	-0.0235922993966643	1.42688974956389
ENSMUSG00000020883.19	Fbxl20	0.951055491429899	2.08951896060955	1.29087185813278	1.18751451307375
ENSMUSG00000017817.12	Jph2	7.88134952924192	6.67393993008878	7.25949114613745	0.865798914835069
ENSMUSG00000025162.19	Csnk1d	3.51778449199228	4.08440782527433	3.97590973983953	0.117810155440595
ENSMUSG00000027452.12	Acss1	3.09240197902113	5.04300597353479	4.38626313676976	0.865072817452454
ENSMUSG00000033684.15	Qsox1	0.975008057393165	1.77893990222584	1.45723475024405	0.3912411582301
ENSMUSG00000015357.11	Clpx	4.4975100420569	5.63697075097866	5.08278443672818	0.814930851230127
ENSMUSG00000020453.18	Patz1	1.02319961918127	2.00380886229454	1.50719653902287	0.659427606209697
ENSMUSG00000029512.12	Ulk1	3.72020853682888	5.60049462269672	4.52138590014279	1.67584766536088
ENSMUSG00000038506.14	Dcun1d2	4.36756974657348	3.71954234434894	3.93870668532915	0.282955157456034
ENSMUSG00000018820.14	Zfyve27	1.00384995760997	1.86823484859843	1.42181696351826	0.590392330711044
ENSMUSG00000029131.15	Dnajb6	3.59528432015658	4.42299725825339	4.07341385677565	0.485611530175171
ENSMUSG00000042675.16	Ypel3	4.87222053367157	6.02081444222421	5.58431606648128	0.59775454588207
ENSMUSG00000027438.15	Napb	1.72417697460483	3.77729807688816	2.48676176765581	2.00021035578824
ENSMUSG00000020715.10	Ern1	0.619572279261637	1.63226181150151	1.19409350753192	0.536553702233104
ENSMUSG00000039480.15	Nt5dc1	0.524554060882692	1.71662006170493	1.03050389958551	0.925057807337997
ENSMUSG00000026790.20	Odf2	0.236092604689482	1.25136761635168	0.841138736693537	0.473249786995697
ENSMUSG00000039911.14	Spsb1	0.523339851404484	2.90949206071847	0.647261770423188	3.83826740533342
ENSMUSG00000040557.15	Mettl27	-1.14295837497166	0.646256308109813	-0.361290523810137	1.143037680989
ENSMUSG00000020571.14	Pdia6	3.51674387554164	2.92635820550215	3.19695514902131	0.372510032979687
ENSMUSG00000042010.17	Acacb	5.13783471247879	6.14529934389727	5.85802435503767	0.366558429432805
ENSMUSG00000049134.16	Nrap	7.99980889019145	8.92199779976304	8.87633409931642	0.0458110131196468
ENSMUSG00000053774.10	Ubxn7	0.477495057146585	1.32846678454651	0.550124156574191	1.18595941393456
ENSMUSG00000025175.13	Fn3k	1.35924092568461	0.405169199934983	0.652041879879859	0.222959896574536
ENSMUSG00000026027.14	Stradb	3.9404343887432	3.37866727535736	3.63140062583778	0.350741586254275
ENSMUSG00000002625.11	Akap8l	2.91973634163352	4.0941359238691	3.57994804692464	0.716537761579466
ENSMUSG00000040859.15	Bsdc1	2.82911730694641	3.781564436289	3.45734857927039	0.419303129218556
ENSMUSG00000024188.17	Luc7l	1.69849948746481	2.60993245221696	1.89335272575173	1.16406204564672
ENSMUSG00000022358.8	Fbxo32	4.98277636663288	8.93353066586258	6.81711952990002	3.24634636897245
ENSMUSG00000045246.12	Kcng4	3.74394959554188	1.28790204834381	1.42796753806782	0.0940862970989128
ENSMUSG00000051456.5	Hspb3	4.50030229996036	3.40499812357138	4.1801808158028	1.28598611522378
ENSMUSG00000034135.16	Sik3	2.20338319507596	2.89478841398256	2.5927782085737	0.405722793729344
ENSMUSG00000040287.10	Stac3	6.99036512837691	6.16156267724079	6.62862793410808	0.725924320245224
ENSMUSG00000038384.17	Setd1b	0.524687055481916	1.39922456713534	1.04787960967061	0.410287578803906
ENSMUSG00000028582.15	Cc2d1b	2.28221353216051	2.82272656615285	2.49067729471474	0.499127240201285
ENSMUSG00000078429.10	Ctdsp2	4.66489600583762	5.42265890705229	5.04215650482623	0.56458286976842
ENSMUSG00000024991.9	Eif3a	4.43068798991598	5.32402616555209	4.76466816638669	0.896128250555876
ENSMUSG00000033416.16	Gucd1	2.73232828707982	4.81458144849441	3.73366230151023	1.60592194626014
ENSMUSG00000024493.10	Lars	3.03038620748598	3.68591762224461	3.45165083495113	0.306031685069777
ENSMUSG00000024906.11	Mus81	2.53026801324693	1.83324062322135	2.13443639147362	0.382617291411993
ENSMUSG00000022051.16	Bnip3l	4.04689029648756	4.81880291660733	4.35307592459671	0.732973888956489
ENSMUSG00000028080.17	Lrba	1.00176826006814	1.94849712743036	1.50237561970125	0.577761233663798
