Geneid	Symbol	HFD_GElaS
ENSMUSG00000051934.6	Spats2	0.162460850342847
ENSMUSG00000010651.5	Acaa1b	0.518297374445978
ENSMUSG00000029594.13	Rbm19	0.31985505584829
ENSMUSG00000044674.7	Fzd1	0
ENSMUSG00000039512.13	Uhrf1bp1	0.148505577845923
ENSMUSG00000039720.8	Got1l1	0.193941658667944
ENSMUSG00000004565.16	Pnpla6	0
ENSMUSG00000053012.18	Krcc1	0
ENSMUSG00000050148.10	Ubqln2	0.0213124229819269
ENSMUSG00000015461.16	Atf6b	0.106018123233282
ENSMUSG00000027635.16	Dsn1	0.342816866409376
ENSMUSG00000078515.5	Ddi2	0.15896373717336
ENSMUSG00000026739.14	Bmi1	0.245563061239494
ENSMUSG00000040459.12	Arglu1	0.00498946604482703
ENSMUSG00000043067.16	Dpy19l1	0
ENSMUSG00000030166.15	Rad52	0
ENSMUSG00000058446.15	Znrf2	0.012041491329492
ENSMUSG00000031242.8	2610002M06Rik	0.0177716354101585
ENSMUSG00000021709.15	Erbin	0.0177921124446372
ENSMUSG00000032231.15	Anxa2	0
ENSMUSG00000044477.13	Zfand3	0.0650024044622112
ENSMUSG00000017376.16	Nlk	0.343167836842802
ENSMUSG00000034083.17	Ccdc174	0.147905798829887
ENSMUSG00000004896.17	Rrnad1	0
ENSMUSG00000015305.7	Sash1	0.753510625455638
ENSMUSG00000040688.17	Tbl3	0
ENSMUSG00000067212.9	H2-T23	0.215559306857289
ENSMUSG00000034610.15	Tut4	0.0121959232230747
ENSMUSG00000048440.17	Cyp4f16	0
ENSMUSG00000026155.14	Smap1	0
ENSMUSG00000006850.9	Tmco6	0.190287159728915
ENSMUSG00000039887.12	Alg14	0
ENSMUSG00000005899.15	Smpd4	0.044848956899906
ENSMUSG00000029599.14	Ddx54	0.139473184461255
ENSMUSG00000070737.11	Tmem35b	0.177437755192848
ENSMUSG00000001739.15	Cldn15	0.122992810678951
ENSMUSG00000025790.15	Slco3a1	0
ENSMUSG00000038618.13	Rassf7	0.106171945863649
ENSMUSG00000002504.16	Slc9a3r2	0
ENSMUSG00000001436.16	Slc19a1	0.0982336805963605
ENSMUSG00000026032.9	Ndufb3	0
ENSMUSG00000032417.11	Rwdd2a	0.34896514407571
ENSMUSG00000005312.16	Ubqln1	0.171597145411771
ENSMUSG00000075419.5	Dolk	0.0798055130042585
ENSMUSG00000024273.9	2700062C07Rik	0.0742343270587108
ENSMUSG00000048833.10	Slc39a9	0.269300529203534
ENSMUSG00000045757.7	Zfp764	0.270374729338671
ENSMUSG00000028654.14	Mycl	0.339192583916242
ENSMUSG00000024218.14	Taf11	0
ENSMUSG00000027938.12	Creb3l4	0.278287343088905
ENSMUSG00000020235.17	Fzr1	0.118551108531138
ENSMUSG00000029036.19	Atad3a	0.273447082062389
ENSMUSG00000029535.5	Triap1	0.203904880938262
ENSMUSG00000026811.19	St6galnac6	0.155115215747296
ENSMUSG00000007783.11	Cpt1c	0.17713797168476
ENSMUSG00000025213.12	Kazald1	0.0822419129073476
ENSMUSG00000017686.18	Rhot1	0.174855780386983
ENSMUSG00000024835.16	Coro1b	0.061909100942679
ENSMUSG00000030846.16	Tial1	0
ENSMUSG00000002984.18	Tomm40	0.234169898640834
ENSMUSG00000018334.19	Ksr1	0
ENSMUSG00000022122.16	Ednrb	0.125551621734797
ENSMUSG00000026349.15	Ccnt2	0
ENSMUSG00000030244.8	Gys2	0
ENSMUSG00000042272.18	Sestd1	0.172909739860234
ENSMUSG00000067722.5	BC003965	0.129407631825829
ENSMUSG00000021635.15	Rad17	0.117178518653665
ENSMUSG00000030157.6	Clec2d	0.43707445692628
ENSMUSG00000026090.17	Cracdl	0
ENSMUSG00000020272.9	Stk10	0.137023487686573
ENSMUSG00000053192.10	Mllt11	0.0799691423082918
ENSMUSG00000022489.7	Pde1b	0.270491751103522
ENSMUSG00000041775.8	Mapk1ip1	0.239636702373477
ENSMUSG00000037239.9	Spred3	0.0441886083534634
ENSMUSG00000066800.12	Rnasel	0.0386092321542535
ENSMUSG00000033287.17	Kctd17	0
ENSMUSG00000029869.8	Ephb6	0
ENSMUSG00000078652.10	Psme3	0.184167244953907
ENSMUSG00000004069.18	Dnaja3	0.19952569695496
ENSMUSG00000026162.9	Nhej1	0
ENSMUSG00000030427.18	Lilra6	0
ENSMUSG00000052712.18	BC004004	0
ENSMUSG00000074170.6	Plekhf1	0.330276862690429
ENSMUSG00000035458.16	Tnni3	0.230198555815011
ENSMUSG00000028899.12	Taf12	0.116221470567742
ENSMUSG00000039703.16	Nploc4	0.192045005292433
ENSMUSG00000030409.17	Dmpk	0
ENSMUSG00000039989.8	Cbx4	0.653170070879919
ENSMUSG00000090853.2	Gm17364	1.50844922577337
ENSMUSG00000031023.6	Akip1	0.364945199673529
ENSMUSG00000026829.10	Gbgt1	0.301191992278386
ENSMUSG00000047789.6	Slc38a9	0.186396616546514
ENSMUSG00000020537.10	Drg2	0.0429392705665515
ENSMUSG00000032332.18	Col12a1	0.277734535741867
ENSMUSG00000069919.8	Hba-a1	1.15638667576748
ENSMUSG00000018537.17	Pcgf2	0.0927596551079344
ENSMUSG00000030742.8	Lat	0.173018090500299
ENSMUSG00000069300.4	H2bc11	0
ENSMUSG00000004698.12	Hdac9	0
ENSMUSG00000041353.13	Tmem29	0.0239402473660699
ENSMUSG00000020377.16	Ltc4s	0
ENSMUSG00000004040.17	Stat3	0.139094698434648
ENSMUSG00000025962.16	Fastkd2	0.135124427721769
ENSMUSG00000030533.17	Unc45a	0.315493040909106
ENSMUSG00000039640.8	Mrpl12	0
ENSMUSG00000021548.11	Ccnh	0
ENSMUSG00000019464.7	Ptger1	0.396466273424109
ENSMUSG00000078851.5	H2aw	0
ENSMUSG00000004360.10	9330159F19Rik	0.0915647557082541
ENSMUSG00000051627.4	H1f4	0
ENSMUSG00000058672.8	Tubb2a	0.459997082132899
ENSMUSG00000042770.9	Hebp1	0
ENSMUSG00000033295.15	Ptprf	0
ENSMUSG00000026914.16	Psmd14	0
ENSMUSG00000037624.16	Kcnk2	0
ENSMUSG00000059834.13	Sclt1	0.086259454949461
ENSMUSG00000030970.17	Ctbp2	0
ENSMUSG00000034109.16	Golim4	0
ENSMUSG00000033767.15	Tmem131l	0.240376966575466
ENSMUSG00000028145.10	Them4	0
ENSMUSG00000034445.9	Cyb561a3	0
ENSMUSG00000035890.10	Rnf126	0.14357102239598
ENSMUSG00000044795.13	Cyb5d1	0.362849208809802
ENSMUSG00000020664.11	Dld	0
ENSMUSG00000035851.15	Ythdc1	0
ENSMUSG00000024677.14	Ms4a6b	0.647759246411808
ENSMUSG00000038437.12	Mllt6	0
ENSMUSG00000005949.10	Ctns	0.0763721343311587
ENSMUSG00000034442.12	Trmt5	0.0544474937215535
ENSMUSG00000030243.17	Recql	0
ENSMUSG00000017677.12	Wsb1	0.154430203166982
ENSMUSG00000015165.17	Hnrnpl	0.136526382850828
ENSMUSG00000073755.5	5730409E04Rik	0.248578238454644
ENSMUSG00000033209.18	Ttc28	0.158173343710716
ENSMUSG00000004567.17	Mcoln1	0.0588364397002485
ENSMUSG00000035649.18	Zcchc7	0.047619111184437
ENSMUSG00000020205.9	Phlda1	0.861689773675296
ENSMUSG00000063659.12	Zbtb18	0.194170480165013
ENSMUSG00000079317.11	Trappc2	0
ENSMUSG00000048550.18	Thnsl1	0.0479678441048061
ENSMUSG00000051444.10	Bbs12	0.168051859468224
ENSMUSG00000020654.16	Adcy3	0
ENSMUSG00000042289.12	Hsd3b7	0
ENSMUSG00000049076.13	Acap2	0
ENSMUSG00000048621.4	Gm6377	0.417629815459761
ENSMUSG00000032172.9	Olfm2	0
ENSMUSG00000025104.14	Hdgfl3	0
ENSMUSG00000079316.11	Rab9	0
ENSMUSG00000042099.17	Kank3	0.0811475226762037
ENSMUSG00000043923.9	Ccdc84	0.0122039081036157
ENSMUSG00000023050.10	Map3k12	0
ENSMUSG00000025616.15	Usp16	0.134920264813171
ENSMUSG00000102918.2	Pcdhgc3	0.484632445757494
ENSMUSG00000000776.14	Polr3d	0.450774198125783
ENSMUSG00000049657.10	Zbtb5	0.207673381457302
ENSMUSG00000021270.14	Hsp90aa1	0.136592197134937
ENSMUSG00000030748.10	Il4ra	0
ENSMUSG00000059119.10	Nap1l4	0.0574797759325052
ENSMUSG00000039908.15	Slc26a11	0.231448701498738
ENSMUSG00000059248.14	Septin9	0.0419849806783796
ENSMUSG00000030889.15	Vwa3a	0.204550627264766
ENSMUSG00000078671.12	Chd2	0
ENSMUSG00000020893.18	Per1	0.916877166784487
ENSMUSG00000047514.7	Tspyl1	0.0436302082619962
ENSMUSG00000025358.17	Cdk2	0
ENSMUSG00000026074.16	Map4k4	0.0669400233843949
ENSMUSG00000026248.10	Mrpl44	0
ENSMUSG00000038784.14	Cnot4	0.019675367107784
ENSMUSG00000066235.8	Pomgnt2	0
ENSMUSG00000061479.16	Snrpa	0.103123350299264
ENSMUSG00000036461.17	Elf1	0.00717914504987747
ENSMUSG00000039983.14	Ccdc32	0.12837952672477
ENSMUSG00000053617.13	Sh3pxd2a	0.853580829303391
ENSMUSG00000024479.4	Mal2	0.328702171734128
ENSMUSG00000021481.12	Zfp346	0
ENSMUSG00000024143.16	Rhoq	0.13187797503394
ENSMUSG00000028751.14	Pla2g2e	0
ENSMUSG00000021127.8	Zfp36l1	0.0594859080726387
ENSMUSG00000089917.8	Uckl1	0.0656203877143852
ENSMUSG00000040842.18	Szrd1	0.0825683876095127
ENSMUSG00000036632.10	Alg5	0
ENSMUSG00000034620.18	Rxylt1	0
ENSMUSG00000024668.9	Sdhaf2	0.026846967702479
ENSMUSG00000020591.12	Ntsr2	0
ENSMUSG00000061397.9	Krt79	0
ENSMUSG00000019066.14	Rab3d	0.0388442401258592
ENSMUSG00000052676.17	Zmat1	0.51483531965514
ENSMUSG00000027562.13	Car2	0.230919654428379
ENSMUSG00000034190.10	Chmp7	0.235932804897692
ENSMUSG00000001036.18	Epn2	0.128587076404206
ENSMUSG00000021431.16	Snrnp48	0.0298489871324121
ENSMUSG00000041762.17	Gpr155	0.264246423861341
ENSMUSG00000029547.11	Ints1	0.110067783430345
ENSMUSG00000046080.18	Clec9a	0.235508944746058
ENSMUSG00000026526.15	Fh1	0
ENSMUSG00000048078.17	Tenm4	0
ENSMUSG00000031812.17	Map1lc3b	0
ENSMUSG00000042594.17	Sh2b3	0
ENSMUSG00000024999.8	Noc3l	0.400777062160461
ENSMUSG00000016554.10	Eif3d	0.141503094351164
ENSMUSG00000019797.12	Mtres1	0
ENSMUSG00000037697.20	Ddhd1	0.30823193536834
ENSMUSG00000038225.16	Primpol	0.297089845401134
ENSMUSG00000025940.7	Tmem70	0
ENSMUSG00000045639.15	Zfp629	0
ENSMUSG00000042167.7	Tent2	0.0721436573378681
ENSMUSG00000078622.9	Ccdc47	0.11608634453389
ENSMUSG00000028328.14	Tmod1	0.167856914661094
ENSMUSG00000023007.16	Prpf40b	0.00233750362266418
ENSMUSG00000015932.9	Dstn	0
ENSMUSG00000038538.18	Ubn2	0
ENSMUSG00000048489.13	Depp1	1.91304937963522
ENSMUSG00000015134.16	Aldh1a3	0.116173769624928
ENSMUSG00000028800.16	Hdac1	0.0872604710841561
ENSMUSG00000032030.17	Cul5	0.27507220194109
ENSMUSG00000024875.6	Yif1a	0.0230376700350354
ENSMUSG00000020101.15	Vsir	0.0452567557977568
ENSMUSG00000030088.16	Aldh1l1	0
ENSMUSG00000038534.20	Osbpl7	0.000493468081230742
ENSMUSG00000022724.16	Riox2	0.0269090544609419
ENSMUSG00000052137.12	Rbm12b2	0.0299755264317013
ENSMUSG00000071657.13	Bscl2	0
ENSMUSG00000020621.7	Rdh14	0
ENSMUSG00000000739.15	Sult5a1	0.151270556364298
ENSMUSG00000020937.15	Plcd3	0.108613032916035
ENSMUSG00000033099.11	Nol12	0.0654176706687507
ENSMUSG00000018076.13	Med13l	0
ENSMUSG00000029406.16	Pitpnm2	0.115054359849186
ENSMUSG00000004110.18	Cacna1e	0
ENSMUSG00000035051.16	Dhx57	0
ENSMUSG00000019944.15	Rhobtb1	0.0673757736899206
ENSMUSG00000048371.9	Pdp2	0.230496745331916
ENSMUSG00000043510.13	Hscb	0.274187600920481
ENSMUSG00000039683.17	Sdk1	0
ENSMUSG00000047842.8	Diras2	0
ENSMUSG00000032038.8	St3gal4	0.440739924154048
ENSMUSG00000032609.13	Klhdc8b	0.0577719481795784
ENSMUSG00000058927.7	Gm10053	0
ENSMUSG00000032096.17	Arcn1	0.0745193098982848
ENSMUSG00000018415.15	Gid4	0
ENSMUSG00000039275.10	Foxk2	0.128093605999836
ENSMUSG00000044627.12	Swi5	0
ENSMUSG00000028772.20	Zcchc17	0
ENSMUSG00000035849.15	Krt222	0.0536560695958358
ENSMUSG00000025408.16	Ddit3	0.221035362405819
ENSMUSG00000062762.18	Ei24	0
ENSMUSG00000000605.10	Clcn4	0.132852858529138
ENSMUSG00000045193.14	Cirbp	0.200435578371625
ENSMUSG00000028957.13	Per3	0
ENSMUSG00000022687.13	Boc	0.640072359797268
ENSMUSG00000002981.11	Clptm1	0.0211723749272494
ENSMUSG00000031826.21	Usp10	0.363490017037147
ENSMUSG00000066892.15	Fbxl12	0.00790219874179794
ENSMUSG00000025158.8	Rfng	0.0168556152037862
ENSMUSG00000040865.16	Ino80d	0
ENSMUSG00000053110.14	Yap1	0.282894367426403
ENSMUSG00000043962.17	Thrap3	0
ENSMUSG00000025156.18	Gps1	0.0285309061929612
ENSMUSG00000056305.5	Usp39	0.259280136163805
ENSMUSG00000037005.17	Xpnpep2	0
ENSMUSG00000057594.13	Arl16	0
ENSMUSG00000026112.8	Coa5	0
ENSMUSG00000022682.9	Rrn3	0.205453836512864
ENSMUSG00000004233.15	Wars2	0.151283937737831
ENSMUSG00000052364.5	B630019K06Rik	0.168052692404617
ENSMUSG00000015852.14	Fcrls	0
ENSMUSG00000026185.9	Igfbp5	0
ENSMUSG00000023912.11	Slc25a27	0
ENSMUSG00000042918.18	Mamstr	0.0332874026407401
ENSMUSG00000035713.16	Usp35	0.413010423083994
ENSMUSG00000029103.17	Lrpap1	0
ENSMUSG00000039682.13	Lap3	0
ENSMUSG00000075271.5	Ttc30a1	0
ENSMUSG00000024222.18	Fkbp5	0.773318335082419
ENSMUSG00000026761.13	Orc4	0.128933479059517
ENSMUSG00000011254.17	Thg1l	0.107188980903615
ENSMUSG00000029221.16	Slc30a9	0.0608420382455452
ENSMUSG00000022637.12	Cblb	0.345976605798914
ENSMUSG00000040451.19	Sgms1	0.172041517491751
ENSMUSG00000021468.9	Sptlc1	0.0475643580769537
ENSMUSG00000056665.3	Them6	0.0813700361496719
ENSMUSG00000027080.7	Med19	0.055135429754449
ENSMUSG00000055401.15	Fbxo6	0.0680302659254357
ENSMUSG00000026107.12	Nabp1	0
ENSMUSG00000010911.13	Apip	0
ENSMUSG00000041477.15	Dcp1b	0.0248924922526255
ENSMUSG00000039382.13	Wdr45	0.132468648270335
ENSMUSG00000028318.15	Polr1e	0.0402623799904116
ENSMUSG00000101389.2	Ms4a4a	0.795218212235138
ENSMUSG00000061815.12	Rufy4	0.163670959435058
ENSMUSG00000062729.13	Ppox	0.09486573282787
ENSMUSG00000024978.12	Gpam	0.306387738442621
ENSMUSG00000022867.12	Usp25	0.199395872884789
ENSMUSG00000066894.15	Vsig10	0
ENSMUSG00000079508.9	Apoo	0
ENSMUSG00000049225.15	Pdp1	0.0584578778602155
ENSMUSG00000022052.10	Ppp2r2a	0.256789080733188
ENSMUSG00000056220.15	Pla2g4a	0.0893813767425362
ENSMUSG00000024487.6	Yipf5	0.0465102371612809
ENSMUSG00000030979.14	Uros	0
ENSMUSG00000031133.13	Arhgef6	0.0932709182325458
ENSMUSG00000026972.16	Arrdc1	0.121163231667416
ENSMUSG00000026970.17	Rbms1	0
ENSMUSG00000021116.11	Eif2s1	0.0264612809071318
ENSMUSG00000038628.9	Polr3k	0
ENSMUSG00000045287.7	Rtn4rl1	0.180365336258968
ENSMUSG00000050891.11	Tatdn1	0.0476249502126766
ENSMUSG00000036214.15	Polr1has	0
ENSMUSG00000046694.7	Tent5b	0.517425344025877
ENSMUSG00000024242.16	Map4k3	0
ENSMUSG00000028681.12	Ptch2	0.603017368282515
ENSMUSG00000044950.8	Pwwp2a	0.0169724434211158
ENSMUSG00000004748.6	Mtfp1	0.0552098924983955
ENSMUSG00000022433.22	Csnk1e	0
ENSMUSG00000041891.17	Lman1	0.0600974795956125
ENSMUSG00000022752.10	Tomm70a	0.138372300574159
ENSMUSG00000032712.17	Resf1	0.469606209143624
ENSMUSG00000020650.16	Bcap29	0.145993285934055
ENSMUSG00000040128.10	Pnrc1	0.470931647246608
ENSMUSG00000034088.16	Hdlbp	0.0194202834121783
ENSMUSG00000026662.14	Sephs1	0.0184840285600227
ENSMUSG00000063656.7	Gm10135	0.19168324922569
ENSMUSG00000057054.12	Inca1	0.158987551753282
ENSMUSG00000044250.9	Pced1b	0.113494168641235
ENSMUSG00000028475.10	Spaar	0.150811483382231
ENSMUSG00000039263.17	Npepl1	0
ENSMUSG00000074519.12	Zfp971	0.136871512375633
ENSMUSG00000089774.3	Slc5a3	0.0780713974727613
ENSMUSG00000026019.16	Wdr12	0.0839924192258066
ENSMUSG00000029790.17	Cep41	0.046556221984802
ENSMUSG00000078584.10	AU022252	0.11069514421075
ENSMUSG00000031431.14	Tsc22d3	1.07840893916599
ENSMUSG00000067878.14	Map7d3	0.0894270162697989
ENSMUSG00000004508.7	Gab2	0.0109857423875205
ENSMUSG00000022351.15	Sqle	0.313624957981475
ENSMUSG00000040174.15	Alkbh3	0
ENSMUSG00000047719.3	Ubiad1	0.231228973834307
ENSMUSG00000034973.17	Dop1a	0.0453184554776872
ENSMUSG00000034163.11	Zfc3h1	0
ENSMUSG00000043079.18	Synpo	0
ENSMUSG00000045333.16	Zfp423	0.388787444705103
ENSMUSG00000022332.9	Khdrbs3	0
ENSMUSG00000025728.17	Pigq	0
ENSMUSG00000021461.18	Fancc	0.157706264108649
ENSMUSG00000001435.16	Col18a1	0
ENSMUSG00000019320.15	Noxo1	0.215540617233849
ENSMUSG00000026113.18	Inpp4a	0.0402453576408416
ENSMUSG00000037944.9	Ccr7	0.36845918659599
ENSMUSG00000031422.17	Morf4l2	0.0968794419781846
ENSMUSG00000032952.12	Ap4b1	0.290526135364204
ENSMUSG00000020070.19	Rufy2	0.0609116168092184
ENSMUSG00000033628.16	Pik3c3	0.136872577873997
ENSMUSG00000028710.19	Atpaf1	0.0731892770589511
ENSMUSG00000089669.8	Tnfsf13	0
ENSMUSG00000099481.7	Xndc1	0
ENSMUSG00000000275.17	Trim25	0.228461863189625
ENSMUSG00000030670.17	Cyp2r1	0
ENSMUSG00000001524.15	Gtf2h4	0.053531484977045
ENSMUSG00000021806.5	Nid2	0
ENSMUSG00000042590.18	Ipo11	0.00375259362634904
ENSMUSG00000047330.9	Kcne4	0.224240720264604
ENSMUSG00000043019.13	Edem3	0.273800726606522
ENSMUSG00000012428.10	Steap4	0.539667818750663
ENSMUSG00000029775.15	Klhdc10	0.0580914076168847
ENSMUSG00000024334.10	H2-Oa	0.263067423401441
ENSMUSG00000022485.4	Hoxc5	0.620244056314036
ENSMUSG00000039982.9	Dtx4	0.147563587406979
ENSMUSG00000024045.7	Akap8	0
ENSMUSG00000046667.15	Rbm12b1	0.0407886979118287
ENSMUSG00000046756.11	Mrps7	0
ENSMUSG00000041629.8	Fam104a	0.123297784030571
ENSMUSG00000045005.10	Fzd5	0.0866834882577434
ENSMUSG00000033904.17	Ccp110	0.0901966073289822
ENSMUSG00000028211.12	Trp53inp1	0.526979126866949
ENSMUSG00000022553.17	Maf1	0
ENSMUSG00000005718.9	Tfap4	0.0294742084988097
ENSMUSG00000031015.9	Swap70	0
ENSMUSG00000028653.17	Trit1	0.37189101710923
ENSMUSG00000045822.5	Zswim3	0.184069719656234
ENSMUSG00000035172.16	Plekhh3	0.524280391222742
ENSMUSG00000024592.16	C330018D20Rik	0
ENSMUSG00000067567.13	Hdac8	0.0500883471596204
ENSMUSG00000030754.10	Copb1	0.0591655011966151
ENSMUSG00000055184.5	Fam72a	0.167706908110474
ENSMUSG00000038605.12	Samd10	0.0521316694425908
ENSMUSG00000014837.16	4931428F04Rik	0.0854190688271722
ENSMUSG00000014301.14	Pam16	0
ENSMUSG00000052928.10	Ctif	0.310726213025759
ENSMUSG00000042256.6	Ptchd4	0.379776050619064
ENSMUSG00000024561.12	Mbd1	0.137201548365641
ENSMUSG00000001964.15	Emd	0.0286297065410127
ENSMUSG00000056673.15	Kdm5d	0
ENSMUSG00000036944.7	Tmem71	0.097606302566577
ENSMUSG00000078786.10	BC024978	0.198051684340338
ENSMUSG00000024136.15	Dnase1l2	0.164913565870199
ENSMUSG00000029600.11	Rita1	0.173070192932417
ENSMUSG00000015452.15	Ager	0.0644526730653
ENSMUSG00000003346.15	Abhd17a	0
ENSMUSG00000021843.18	Ktn1	0.0513357014150575
ENSMUSG00000020994.6	Pnn	0
ENSMUSG00000002250.17	Ppard	0.065607833605208
ENSMUSG00000022041.11	Chrna2	0.0859700523594599
ENSMUSG00000027514.15	Zbp1	0
ENSMUSG00000016520.8	Lnx2	0.54542440049603
ENSMUSG00000034758.13	Tle6	0
ENSMUSG00000031386.15	Hcfc1	0.34918235582552
ENSMUSG00000021033.12	Gstz1	0
ENSMUSG00000021036.11	Sptlc2	0.0422602134816846
ENSMUSG00000023942.16	Slc29a1	0.0466692452828213
ENSMUSG00000078185.4	Chml	0.417103176112806
ENSMUSG00000026927.18	Entr1	0.190229236645775
ENSMUSG00000036860.15	Mrpl55	0.0340384187955611
ENSMUSG00000010362.10	Rdm1	0.109799933345259
ENSMUSG00000014245.9	Pigl	0.176757906866069
ENSMUSG00000015127.15	Unkl	0.0299705652407935
ENSMUSG00000051256.11	Jagn1	0.0373902131236174
ENSMUSG00000054484.15	Tmem62	0.170125973034053
ENSMUSG00000056367.15	Actr3b	0
ENSMUSG00000024892.18	Pcx	0
ENSMUSG00000022656.16	Nectin3	0
ENSMUSG00000029502.15	Golga3	0.190928531860265
ENSMUSG00000063273.12	Naa15	0.316214594910966
ENSMUSG00000056592.15	Zfp658	0.174233226500547
ENSMUSG00000028955.4	Vamp3	0.036147003335315
ENSMUSG00000049532.12	Sall2	0.0100884711026754
ENSMUSG00000026270.12	Capn10	0.0980610298961799
ENSMUSG00000041168.11	Lonp1	0
ENSMUSG00000032437.11	Stt3b	0.062954991545703
ENSMUSG00000022412.15	Mief1	0.196357693296375
ENSMUSG00000062170.13	Fmr1nb	0.0210847066016645
ENSMUSG00000034612.8	Chst11	0
ENSMUSG00000039831.17	Arhgap29	0.296646211834904
ENSMUSG00000028139.6	Riiad1	0.00166158456193907
ENSMUSG00000024457.17	Trim26	0
ENSMUSG00000056144.15	Trim34a	0.216853543124681
ENSMUSG00000005682.10	Pan2	0
ENSMUSG00000028030.13	Tbck	0.042581070681369
ENSMUSG00000002625.11	Akap8l	0.0105585251409517
ENSMUSG00000010045.3	Tmem115	0.286516618060764
ENSMUSG00000020307.16	Cdc34	0.156848341954115
ENSMUSG00000034968.4	Lbx2	0.116005607050497
ENSMUSG00000078877.12	Gm14295	0
ENSMUSG00000031502.12	Col4a1	0.00699659369099644
ENSMUSG00000024120.13	Lrpprc	0.133020843270011
ENSMUSG00000042599.9	Kdm7a	0.0994644220561186
ENSMUSG00000040913.12	Fbxw4	0.102868221091494
ENSMUSG00000002068.17	Ccne1	0
ENSMUSG00000044876.16	Zfp444	0.149075395135515
ENSMUSG00000057788.14	Ddx49	0.0703114886237395
ENSMUSG00000046876.17	Atxn1	0
ENSMUSG00000025782.13	Taf3	0.279490522448616
ENSMUSG00000024817.14	Uhrf2	0.114835456548146
ENSMUSG00000055116.9	Arntl	0.113114338623176
ENSMUSG00000021969.9	Zdhhc20	0.0847340975780459
ENSMUSG00000019986.18	Ahi1	0.00148629801282024
ENSMUSG00000031504.7	Rab20	0.303433655671839
ENSMUSG00000029034.10	Ints11	0.0878094416402985
ENSMUSG00000039037.6	St6galnac5	0.245986084848254
ENSMUSG00000036533.10	Cdc42ep3	0.513262595707243
ENSMUSG00000061731.10	Ext1	0.0890684275325031
ENSMUSG00000032202.12	Rab27a	0.362895591590464
ENSMUSG00000033237.20	Arid2	0
ENSMUSG00000001910.6	Nacc1	0.285440959721676
ENSMUSG00000047694.13	Yipf6	0.148775219740866
ENSMUSG00000019432.16	Ddx39b	0.0304669981717102
ENSMUSG00000054320.17	Lrrc36	0.160979516049743
ENSMUSG00000032480.18	Dhx30	0.143706642827925
ENSMUSG00000028668.6	Eloa	0.0852876782826742
ENSMUSG00000025995.17	Wdr75	0.0975629604227702
ENSMUSG00000021750.17	Fam107a	0.660422020048827
ENSMUSG00000026784.15	Pdss1	0.200749608395273
ENSMUSG00000021772.16	Nkiras1	0.0412648427688667
ENSMUSG00000026869.13	Psmd5	0.117542196437083
ENSMUSG00000027722.15	Spata5	0.30444961062506
ENSMUSG00000026309.15	Ilkap	0.0462506917759401
ENSMUSG00000037366.15	Pafah2	0
ENSMUSG00000027230.10	Creb3l1	0.461118562150487
ENSMUSG00000041598.8	Cdc42ep4	0
ENSMUSG00000031983.8	2310022B05Rik	0.00188471212528247
ENSMUSG00000039055.5	Eme1	0
ENSMUSG00000020838.13	Slc6a4	0
ENSMUSG00000041707.9	Tmem273	0
ENSMUSG00000095362.8	Gm14325	0
ENSMUSG00000048546.9	Tob2	0
ENSMUSG00000069089.9	Cdk7	0.145546220247426
ENSMUSG00000024843.16	Chka	0
ENSMUSG00000001056.4	Nhp2	0
ENSMUSG00000027446.3	Cstdc2	0.244530591870883
ENSMUSG00000033540.19	Idua	0.0904453771341157
ENSMUSG00000046186.9	Cd109	0.130701479754495
ENSMUSG00000070780.12	Rbm47	0.332756157884733
ENSMUSG00000020744.14	Slc25a19	0.159198090035007
ENSMUSG00000025270.14	Alas2	0.708853223014348
ENSMUSG00000019947.11	Arid5b	0.245414047824742
ENSMUSG00000071252.7	2210408I21Rik	0
ENSMUSG00000045251.14	Zfp688	0.323904415436546
ENSMUSG00000048118.18	Arid4a	0.0585637115422996
ENSMUSG00000039230.15	Tbcd	0
ENSMUSG00000027901.13	Dennd2d	0.0810434546235734
ENSMUSG00000041741.11	Pde3a	0.272921317747371
ENSMUSG00000010048.11	Ifrd2	0.053827718607534
ENSMUSG00000032998.17	Foxj3	0
ENSMUSG00000016253.13	Nelfcd	0
ENSMUSG00000031487.6	Brf2	0.111225666214005
ENSMUSG00000020212.15	Mdm1	0.051145294179249
ENSMUSG00000039219.19	Arid4b	0
ENSMUSG00000002345.19	Borcs8	0.103481037746735
ENSMUSG00000029390.14	Tmed2	0.0633946206703558
ENSMUSG00000030203.18	Dusp16	0.39025916246769
ENSMUSG00000020023.19	Tmcc3	0.207703522886729
ENSMUSG00000067424.14	Zfp563	0.0184414609889665
ENSMUSG00000030103.12	Bhlhe40	0.480230072573246
ENSMUSG00000028452.8	Vcp	0.0165081567241834
ENSMUSG00000040250.15	Ints13	0.214547456414084
ENSMUSG00000025889.14	Snca	0.363554889233792
ENSMUSG00000026181.14	Ppm1f	0.0348441714300802
ENSMUSG00000035107.14	Dcbld2	0.141499735482964
ENSMUSG00000042642.14	Flad1	0.0265617350648846
ENSMUSG00000031483.9	Erlin2	0.0209642026356745
ENSMUSG00000028484.17	Psip1	0
ENSMUSG00000031691.15	Tnpo2	0.15023116691321
ENSMUSG00000020462.15	Cfap36	0
ENSMUSG00000025701.13	Alox5	0.216604442743918
ENSMUSG00000048799.9	Cep120	0.0414409164725971
ENSMUSG00000002274.14	Metrn	0
ENSMUSG00000029782.21	Tmem209	0.0841128487151442
